Archivos,,,,,,,,,,,,
ID,Código,Nombre,Medida,Importe,Descuento,Cuenta Contable 1,Cuenta Contable 2,Cuenta Contable 3,Tipo,IVA,Estado,Acción
3241,si35,"Curso extensivo 10h,",35 semanas,"2.140,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3242,si36,"Curso extensivo 10h,",36 semanas,"2.190,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3243,si37,"Curso extensivo 10h,",37 semanas,"2.240,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3244,si38,"Curso extensivo 10h,",38 semanas,"2.290,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3245,si39,"Curso extensivo 10h,",39 semanas,"2.340,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3246,si4,"Curso extensivo 10h,",4 semanas,350 €,0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3247,si40,"Curso extensivo 10h,",40 semanas,"2.390,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3248,si41,"Curso extensivo 10h,",41 semanas,"2.440,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3249,si42,"Curso extensivo 10h,",42 semanas,"2.490,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3250,si43,"Curso extensivo 10h,",43 semanas,"2.540,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3251,si44,"Curso extensivo 10h,",44 semanas,"2.590,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3252,si45,"Curso extensivo 10h,",45 semanas,"2.640,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3253,si46,"Curso extensivo 10h,",46 semanas,"2.690,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3254,si47,"Curso extensivo 10h,",47 semanas,"2.740,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3255,si48,"Curso extensivo 10h,",48 semanas,"2.790,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3256,si49,"Curso extensivo 10h,",49 semanas,"2.840,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3257,si5,"Curso extensivo 10h,",5 semanas,"437,5 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3258,si50,"Curso extensivo 10h,",50 semanas,"2.890,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3259,si51,"Curso extensivo 10h,",51 semanas,"2.940,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3260,si52,"Curso extensivo 10h,",52 semanas,"2.990,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3261,si53,"Curso extensivo 10h,",53 semanas,"3.040,00 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3262,si6,"Curso extensivo 10h,",6 semanas,525 €,0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3263,si7,"Curso extensivo 10h,",7 semanas,"612,5 €",0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3264,si8,"Curso extensivo 10h,",8 semanas,640 €,0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3265,si9,"Curso extensivo 10h,",9 semanas,720 €,0 %,705000000000,700000000005,700000000860,Docencia,16 %,Activo,
3266,e0,"Curso extensivo 4h,",oferta especial,€,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3267,e1,"Curso extensivo 4h,",1 semana,50 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3268,e10,"Curso extensivo 4h,",10 semanas,320 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3269,e11,"Curso extensivo 4h,",11 semanas,350 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3270,e12,"Curso extensivo 4h,",12 semanas,360 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3271,e13,"Curso extensivo 4h,",13 semanas,380 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3272,e14,"Curso extensivo 4h,",14 semanas,400 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3273,e15,"Curso extensivo 4h,",15 semanas,420 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3274,e16,"Curso extensivo 4h,",16 semanas,440 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3275,e17,"Curso extensivo 4h,",17 semanas,455 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3276,e18,"Curso extensivo 4h,",18 semanas,470 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3277,e19,"Curso extensivo 4h,",19 semanas,485 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3278,e2,"Curso extensivo 4h,",2 semanas,90 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3279,e20,"Curso extensivo 4h,",20 semanas,500 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3280,e21,"Curso extensivo 4h,",21 semanas,525 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3281,e22,"Curso extensivo 4h,",22 semanas,550 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3282,e23,"Curso extensivo 4h,",23 semanas,575 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3283,e24,"Curso extensivo 4h,",24 semanas,600 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3284,e25,"Curso extensivo 4h,",25 semanas,625 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3285,e26,"Curso extensivo 4h,",26 semanas,650 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3286,e27,"Curso extensivo 4h,",27 semanas,675 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3287,e28,"Curso extensivo 4h,",28 semanas,700 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3288,e29,"Curso extensivo 4h,",29 semanas,725 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3289,e3,"Curso extensivo 4h,",3 semanas,120 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3290,e30,"Curso extensivo 4h,",30 semanas,750 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3291,e31,"Curso extensivo 4h,",31 semanas,775 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3292,e32,"Curso extensivo 4h,",32 semanas,800 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3293,e33,"Curso extensivo 4h,",33 semanas,825 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3294,e34,"Curso extensivo 4h,",34 semanas,850 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3295,e35,"Curso extensivo 4h,",35 semanas,875 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3296,e36,"Curso extensivo 4h,",36 semanas,900 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3297,e37,"Curso extensivo 4h,",37 semanas,925 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3298,e38,"Curso extensivo 4h,",38 semanas,950 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3299,e39,"Curso extensivo 4h,",39 semanas,975 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3300,e4,"Curso extensivo 4h,",4 semanas,140 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3301,e40,"Curso extensivo 4h,",40 semanas,"1.000,00 €",0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3302,e5,"Curso extensivo 4h,",5 semanas,175 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3303,e6,"Curso extensivo 4h,",6 semanas,210 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3304,e7,"Curso extensivo 4h,",7 semanas,245 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3305,e8,"Curso extensivo 4h,",8 semanas,260 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3306,e9,"Curso extensivo 4h,",9 semanas,290 €,0 %,705000000000,705000000024,700000000860,Docencia,16 %,Activo,
3307,g0,,oferta especial,€,0 %,705000000000,705000000011,700000000100,Docencia,16 %,Activo,
3308,g1,,1 semana,105 €,0 %,705000000000,705000000011,700000000101,Docencia,16 %,Activo,
3309,g2,,2 semanas,210 €,0 %,705000000000,705000000011,700000000102,Docencia,16 %,Activo,
3310,g3,,3 semanas,315 €,0 %,705000000000,705000000011,700000000103,Docencia,16 %,Activo,
3311,g4,,4 semanas,420 €,0 %,705000000000,705000000011,700000000104,Docencia,16 %,Activo,
3312,g5,,5 semanas,525 €,0 %,705000000000,705000000011,700000000105,Docencia,16 %,Activo,
3313,g6,,6 semanas,630 €,0 %,705000000000,705000000011,700000000106,Docencia,16 %,Activo,
3314,g7,,7 semanas,735 €,0 %,705000000000,705000000011,700000000107,Docencia,16 %,Activo,
3315,g8,,8 semanas,840 €,0 %,705000000000,705000000011,700000000108,Docencia,16 %,Activo,
3316,icp1,Curso intensivo 20 + 10,1 semana,490 €,0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3317,icp2,Curso intensivo 20 + 10,2 semanas,920 €,0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3318,icp3,Curso intensivo 20 + 10,3 semanas,"1.370,00 €",0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3319,icp4,Curso intensivo 20 + 10,4 semanas,"1.820,00 €",0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3320,icp5,Curso intensivo 20 + 10,5 semanas,"2.135,00 €",0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3321,icp6,Curso intensivo 20 + 10,6 semanas,"2.545,00 €",0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3322,icp7,Curso intensivo 20 + 10,7 semanas,"2.950,00 €",0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3323,icp8,Curso intensivo 20 + 10,8 semanas,"3.350,00 €",0 %,705000000000,705000000013,700000000501,Docencia,16 %,Activo,
3324,ic1,,1 semana,285 €,0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3325,ic2,,2 semanas,560 €,0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3326,ic3,,3 semanas,830 €,0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3327,ic4,,4 semanas,"1.100,00 €",0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3328,ic5,,5 semanas,"1.355,00 €",0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3329,ic6,,6 semanas,"1.610,00 €",0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3330,ic7,,7 semanas,"1.855,00 €",0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3331,ic8,,8 semanas,"2.100,00 €",0 %,705000000000,705000000012,700000000501,Docencia,16 %,Activo,
3332,icu1,"Curso intensivo plus / cultura,",1 semana,285 €,0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3333,icu2,"Curso intensivo plus / cultura,",2 semanas,560 €,0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3334,icu3,"Curso intensivo plus / cultura,",3 semanas,830 €,0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3335,icu4,"Curso intensivo plus / cultura,",4 semanas,"1.100,00 €",0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3336,icu5,"Curso intensivo plus / cultura,",5 semanas,"1.355,00 €",0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3337,icu6,"Curso intensivo plus / cultura,",6 semanas,"1.610,00 €",0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3338,icu7,"Curso intensivo plus / cultura,",7 semanas,"1.855,00 €",0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3339,icu8,"Curso intensivo plus / cultura,",8 semanas,"2.100,00 €",0 %,705000000000,705000000014,700000000501,Docencia,16 %,Activo,
3340,if1,,1 semana,285 €,0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3341,if2,,2 semanas,560 €,0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3342,if3,,3 semanas,830 €,0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3343,if4,,4 semanas,"1.100,00 €",0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3344,if5,,5 semanas,"1.355,00 €",0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3345,if6,,6 semanas,"1.610,00 €",0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3346,if7,,7 semanas,"1.855,00 €",0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3347,if8,,8 semanas,"2.100,00 €",0 %,705000000000,705000000015,700000000501,Docencia,16 %,Activo,
3348,ig1,,1 semana,285 €,0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3349,ig2,,2 semanas,560 €,0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3350,ig3,,3 semanas,830 €,0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3351,ig4,,4 semanas,"1.100,00 €",0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3352,ig5,,5 semanas,"1.355,00 €",0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3353,ig6,,6 semanas,"1.610,00 €",0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3354,ig7,,7 semanas,"1.855,00 €",0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3355,ig8,,8 semanas,"2.100,00 €",0 %,705000000000,705000000016,700000000501,Docencia,16 %,Activo,
3356,in1,"Curso intensivo plus / negocios,",1 semana,285 €,0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3357,in2,"Curso intensivo plus / negocios,",2 semanas,560 €,0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3358,in3,"Curso intensivo plus / negocios,",3 semanas,830 €,0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3359,in4,"Curso intensivo plus / negocios,",4 semanas,"1.100,00 €",0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3360,in5,"Curso intensivo plus / negocios,",5 semanas,"1.355,00 €",0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3361,in6,"Curso intensivo plus / negocios,",6 semanas,"1.610,00 €",0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3362,in7,"Curso intensivo plus / negocios,",7 semanas,"1.855,00 €",0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3363,in8,"Curso intensivo plus / negocios,",8 semanas,"2.100,00 €",0 %,705000000000,705000000017,700000000501,Docencia,16 %,Activo,
3364,ip1,,1 semana,285 €,0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3365,ip2,,2 semanas,560 €,0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3366,ip3,,3 semanas,830 €,0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3367,ip4,,4 semanas,"1.100,00 €",0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3368,ip5,,5 semanas,"1.355,00 €",0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3369,ip6,,6 semanas,"1.610,00 €",0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3370,ip7,,7 semanas,"1.855,00 €",0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3371,ip8,,8 semanas,"2.100,00 €",0 %,705000000000,705000000018,700000000501,Docencia,16 %,Activo,
3372,i0,"Curso intensivo,",oferta especial,€,0 %,705000000000,705000000000,700000000501,Docencia,16 %,Activo,
3373,i1,"Curso intensivo,",1 semana,180 €,0 %,705000000000,705000000000,700000000001,Docencia,16 %,Activo,
3374,i10,"Curso intensivo,",10 semanas,"1.530,00 €",0 %,705000000000,705000000000,700000000010,Docencia,16 %,Activo,
3375,i11,"Curso intensivo,",11 semanas,"1.660,00 €",0 %,705000000000,705000000000,700000000011,Docencia,16 %,Activo,
3376,i12,"Curso intensivo,",12 semanas,"1.790,00 €",0 %,705000000000,705000000000,700000000012,Docencia,16 %,Activo,
3377,i13,"Curso intensivo,",13 semanas,"1.915,00 €",0 %,705000000000,705000000000,700000000013,Docencia,16 %,Activo,
3378,i14,"Curso intensivo,",14 semanas,"2.040,00 €",0 %,705000000000,705000000000,700000000014,Docencia,16 %,Activo,
3379,i15,"Curso intensivo,",15 semanas,"2.160,00 €",0 %,705000000000,705000000000,700000000015,Docencia,16 %,Activo,
3380,i16,"Curso intensivo,",16 semanas,"2.280,00 €",0 %,705000000000,705000000000,700000000016,Docencia,16 %,Activo,
3381,i17,"Curso intensivo,",17 semanas,"2.395,00 €",0 %,705000000000,705000000000,700000000017,Docencia,16 %,Activo,
3382,i18,"Curso intensivo,",18 semanas,"2.510,00 €",0 %,705000000000,705000000000,700000000018,Docencia,16 %,Activo,
3383,i19,"Curso intensivo,",19 semanas,"2.625,00 €",0 %,705000000000,705000000000,700000000019,Docencia,16 %,Activo,
3384,i2,"Curso intensivo,",2 semanas,350 €,0 %,705000000000,705000000000,700000000002,Docencia,16 %,Activo,
3385,i20,"Curso intensivo,",20 semanas,"2.740,00 €",0 %,705000000000,705000000000,700000000020,Docencia,16 %,Activo,
3386,i21,"Curso intensivo,",21 semanas,"2.850,00 €",0 %,705000000000,705000000000,700000000021,Docencia,16 %,Activo,
3387,i22,"Curso intensivo,",22 semanas,"2.960,00 €",0 %,705000000000,705000000000,700000000022,Docencia,16 %,Activo,
3388,i23,"Curso intensivo,",23 semanas,"3.070,00 €",0 %,705000000000,705000000000,700000000023,Docencia,16 %,Activo,
3389,i24,"Curso intensivo,",24 semanas,"3.175,00 €",0 %,705000000000,705000000000,700000000024,Docencia,16 %,Activo,
3390,i25,"Curso intensivo,",25 semanas,"3.280,00 €",0 %,705000000000,705000000000,700000000025,Docencia,16 %,Activo,
3391,i26,"Curso intensivo,",26 semanas,"3.385,00 €",0 %,705000000000,705000000000,700000000026,Docencia,16 %,Activo,
3392,i27,"Curso intensivo,",27 semanas,"3.485,00 €",0 %,705000000000,705000000000,700000000027,Docencia,16 %,Activo,
3393,i28,"Curso intensivo,",28 semanas,"3.585,00 €",0 %,705000000000,705000000000,700000000028,Docencia,16 %,Activo,
3394,i29,"Curso intensivo,",29 semanas,"3.685,00 €",0 %,705000000000,705000000000,700000000029,Docencia,16 %,Activo,
3395,i3,"Curso intensivo,",3 semanas,515 €,0 %,705000000000,705000000000,700000000003,Docencia,16 %,Activo,
3396,i30,"Curso intensivo,",30 semanas,"3.785,00 €",0 %,705000000000,705000000000,700000000030,Docencia,16 %,Activo,
3397,i31,"Curso intensivo,",31 semanas,"3.885,00 €",0 %,705000000000,705000000000,700000000031,Docencia,16 %,Activo,
3398,i32,"Curso intensivo,",32 semanas,"3.980,00 €",0 %,705000000000,705000000000,700000000032,Docencia,16 %,Activo,
3399,i33,"Curso intensivo,",33 semanas,"4.075,00 €",0 %,705000000000,705000000000,700000000033,Docencia,16 %,Activo,
3400,i34,"Curso intensivo,",34 semanas,"4.170,00 €",0 %,705000000000,705000000000,700000000034,Docencia,16 %,Activo,
3401,i35,"Curso intensivo,",35 semanas,"4.265,00 €",0 %,705000000000,705000000000,700000000035,Docencia,16 %,Activo,
3402,i36,"Curso intensivo,",36 semanas,"4.360,00 €",0 %,705000000000,705000000000,700000000036,Docencia,16 %,Activo,
3403,i37,"Curso intensivo,",37 semanas,"4.450,00 €",0 %,705000000000,705000000000,700000000037,Docencia,16 %,Activo,
3404,i38,"Curso intensivo,",38 semanas,"4.540,00 €",0 %,705000000000,705000000000,700000000038,Docencia,16 %,Activo,
3405,i39,"Curso intensivo,",39 semanas,"4.630,00 €",0 %,705000000000,705000000000,700000000039,Docencia,16 %,Activo,
3406,i4,"Curso intensivo,",4 semanas,680 €,0 %,705000000000,705000000000,700000000004,Docencia,16 %,Activo,
3407,i40,"Curso intensivo,",40 semanas,"4.720,00 €",0 %,705000000000,705000000000,700000000040,Docencia,16 %,Activo,
3408,i41,"Curso intensivo,",41 semanas,"4.810,00 €",0 %,705000000000,705000000000,700000000041,Docencia,16 %,Activo,
3409,i42,"Curso intensivo,",42 semanas,"4.900,00 €",0 %,705000000000,705000000000,700000000042,Docencia,16 %,Activo,
3410,i43,"Curso intensivo,",43 semanas,"4.990,00 €",0 %,705000000000,705000000000,700000000043,Docencia,16 %,Activo,
3411,i44,"Curso intensivo,",44 semanas,"5.080,00 €",0 %,705000000000,705000000000,700000000044,Docencia,16 %,Activo,
3412,i45,"Curso intensivo,",45 semanas,"5.170,00 €",0 %,705000000000,705000000000,700000000045,Docencia,16 %,Activo,
3413,i46,"Curso intensivo,",46 semanas,"5.260,00 €",0 %,705000000000,705000000000,700000000046,Docencia,16 %,Activo,
3414,i47,"Curso intensivo,",47 semanas,"5.350,00 €",0 %,705000000000,705000000000,700000000047,Docencia,16 %,Activo,
3415,i48,"Curso intensivo,",48 semanas,"5.440,00 €",0 %,705000000000,705000000000,700000000048,Docencia,16 %,Activo,
3416,i49,"Curso intensivo,",49 semanas,"5.530,00 €",0 %,705000000000,705000000000,700000000049,Docencia,16 %,Activo,
3417,i5,"Curso intensivo,",5 semanas,830 €,0 %,705000000000,705000000000,700000000005,Docencia,16 %,Activo,
3418,i50,"Curso intensivo,",50 semanas,"5.620,00 €",0 %,705000000000,705000000000,700000000050,Docencia,16 %,Activo,
3419,i51,"Curso intensivo,",51 semanas,"5.710,00 €",0 %,705000000000,705000000000,700000000051,Docencia,16 %,Activo,
3420,i52,"Curso intensivo,",52 semanas,"5.800,00 €",0 %,705000000000,705000000000,700000000052,Docencia,16 %,Activo,
3421,i6,"Curso intensivo,",6 semanas,980 €,0 %,705000000000,705000000000,700000000006,Docencia,16 %,Activo,
3422,i7,"Curso intensivo,",7 semanas,"1.120,00 €",0 %,705000000000,705000000000,700000000007,Docencia,16 %,Activo,
3423,i8,"Curso intensivo,",8 semanas,"1.260,00 €",0 %,705000000000,705000000000,700000000008,Docencia,16 %,Activo,
3424,i9,"Curso intensivo,",9 semanas,"1.400,00 €",0 %,705000000000,705000000000,700000000009,Docencia,16 %,Activo,
3425,kids1,"Curso kids,",1 semana,195 €,0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3426,kids10,"Curso kids,",10 semanas,"1.950,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3427,kids11,"Curso kids,",11 semanas,"2.145,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3428,kids12,"Curso kids,",12 semanas,"2.340,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3429,kids13,"Curso kids,",13 semanas,"2.535,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3430,kids14,"Curso kids,",14 semanas,"2.730,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3431,kids2,"Curso kids,",2 semanas,390 €,0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3432,kids3,"Curso kids,",3 semanas,585 €,0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3433,kids4,"Curso kids,",4 semanas,780 €,0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3434,kids5,"Curso kids,",5 semanas,975 €,0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3435,kids6,"Curso kids,",6 semanas,"1.170,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3436,kids7,"Curso kids,",7 semanas,"1.365,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3437,kids8,"Curso kids,",8 semanas,"1.560,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3438,kids9,"Curso kids,",9 semanas,"1.755,00 €",0 %,705000000000,705000000020,705000000014,Docencia,16 %,Activo,
3439,a2,,oferta especial,150 €,0 %,705000000000,700000000005,700000000600,Docencia,16 %,Activo,
3440,dele,,3 semanas,495 €,0 %,705000000000,705000000005,700000000600,Docencia,16 %,Activo,
3441,dele0,,oferta especial,€,0 %,705000000000,705000000005,700000000600,Docencia,16 %,Activo,
3442,dele1,,1 semana,220 €,0 %,705000000000,705000000005,700000000600,Docencia,16 %,Activo,
3443,dele2,,2 semanas,341 €,0 %,705000000000,705000000005,700000000600,Docencia,16 %,Activo,
3444,dele3,,3 semanas,495 €,0 %,705000000000,705000000005,700000000600,Docencia,16 %,Activo,
3445,dele4,,4 semanas,682 €,0 %,705000000000,705000000005,700000000600,Docencia,16 %,Activo,
3446,dele5,,5 semanas,869 €,0 %,705000000000,705000000005,700000000600,Docencia,16 %,Activo,
3447,exa1,,1 semana,470 €,0 %,705000000000,705000000030,705000000016,Docencia,16 %,Activo,
3448,exa2,,2 semanas,875 €,0 %,705000000000,705000000030,705000000016,Docencia,16 %,Activo,
3449,exa2,,4 semanas,"1.730,00 €",0 %,705000000000,705000000030,705000000016,Docencia,16 %,Activo,
3450,exa3,,3 semanas,"1.300,00 €",0 %,705000000000,705000000030,705000000016,Docencia,16 %,Activo,
3451,s0,"Curso superintensivo,",oferta especial,€,0 %,705000000000,700000000005,700000000100,Docencia,16 %,Activo,
3452,s1,"Curso superintensivo,",1 semana,105 €,0 %,705000000000,700000000005,700000000101,Docencia,16 %,Activo,
3453,s2,"Curso superintensivo,",2 semanas,210 €,0 %,705000000000,700000000005,700000000102,Docencia,16 %,Activo,
3454,s3,"Curso superintensivo,",3 semanas,315 €,0 %,705000000000,700000000005,700000000103,Docencia,16 %,Activo,
3455,s4,"Curso superintensivo,",4 semanas,420 €,0 %,705000000000,700000000005,700000000104,Docencia,16 %,Activo,
3456,s5,"Curso superintensivo,",5 semanas,525 €,0 %,705000000000,700000000005,700000000105,Docencia,16 %,Activo,
3457,s6,"Curso superintensivo,",6 semanas,630 €,0 %,705000000000,700000000005,700000000106,Docencia,16 %,Activo,
3458,s7,"Curso superintensivo,",7 semanas,735 €,0 %,705000000000,700000000005,700000000107,Docencia,16 %,Activo,
3459,s8,"Curso superintensivo,",8 semanas,840 €,0 %,705000000000,700000000005,700000000108,Docencia,16 %,Activo,
3460,teen1,"Curso teen,",1 semana,195 €,0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3461,teen10,"Curso teen,",10 semanas,"1.950,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3462,teen11,"Curso teen,",11 semanas,"2.145,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3463,teen12,"Curso teen,",12 semanas,"2.340,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3464,teen13,"Curso teen,",13 semanas,"2.535,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3465,teen14,"Curso teen,",14 semanas,"2.730,00 €",0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3466,teen2,"Curso teen,",2 semanas,390 €,0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3467,teen3,"Curso teen,",3 semanas,585 €,0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
3468,teen4,"Curso teen,",4 semanas,780 €,0 %,705000000000,700000000005,705000000015,Docencia,16 %,Activo,
