ID:  - Nombre:  - IP: 127.0.0.1; Archivo: usuario.php; Acción: Se hace login; Fecha: 13-08-2024; Hora: 10:59:37
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 13:36:18
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 13:36:34
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 13:37:08
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 13:37:18
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 13:37:37
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 13:37:51
ID:  - Nombre:  - IP: 127.0.0.1; Archivo: usuario.php; Acción: Se hace login; Fecha: 13-08-2024; Hora: 16:08:13
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:10:01
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:23:26
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:23:50
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:25:02
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:25:12
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:25:59
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:26:25
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:27:31
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:30:20
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:30:45
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:31:03
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:31:30
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:58:48
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 16:59:41
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:00:09
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:00:57
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:05:31
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:08:25
1 - Joser; Archivo: tarifaAloja.php; Acción: Se inserta una nueva tarifa de alojamiento; Fecha: 13-08-2024; Hora: 17:10:29
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:10:29
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:21:38
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:23:22
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:26:06
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:27:07
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:27:52
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:31:17
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:34:56
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:35:01
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:35:23
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:41:53
1 - Joser; Archivo: tarifaAloja.php; Acción: Se inserta una nueva tarifa de alojamiento; Fecha: 13-08-2024; Hora: 17:42:09
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:42:09
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:42:16
1 - Joser; Archivo: tarifaAloja.php; Acción: Se inserta una nueva tarifa de alojamiento; Fecha: 13-08-2024; Hora: 17:43:05
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:43:05
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:45:02
1 - Joser; Archivo: tarifaAloja.php; Acción: Se inserta una nueva tarifa de alojamiento; Fecha: 13-08-2024; Hora: 17:45:26
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:45:26
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:46:28
1 - Joser; Archivo: tarifaAloja.php; Acción: Se inserta una nueva tarifa de alojamiento; Fecha: 13-08-2024; Hora: 17:46:41
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:46:41
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 17:47:41
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:00:46
1 - Joser; Archivo: tarifaAloja.php; Acción: Se inserta una nueva tarifa de alojamiento; Fecha: 13-08-2024; Hora: 18:01:00
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:01:00
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:01:39
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:01:45
1 - Joser; Archivo: tipoCurso_Edu.php; Acción: Se edita el tipo de curso ; Fecha: 13-08-2024; Hora: 18:01:55
1 - Joser; Archivo: tipoCurso_Edu.php; Acción: Se activa el tipo de curso ; Fecha: 13-08-2024; Hora: 18:01:56
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:01:56
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:03:39
1 - Joser; Archivo: tarifaAloja.php; Acción: Se edita la tarifa de alojamiento ; Fecha: 13-08-2024; Hora: 18:03:47
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:03:47
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:04:32
1 - Joser; Archivo: tarifaAloja.php; Acción: Se edita la tarifa de alojamiento 6; Fecha: 13-08-2024; Hora: 18:04:39
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:04:39
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:11:09
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:11:10
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:11:11
1 - Joser; Archivo: tarifaAloja.php; Acción: Se edita la tarifa de alojamiento 5; Fecha: 13-08-2024; Hora: 18:11:18
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:11:18
1 - Joser; Archivo: tarifaAloja.php; Acción: Se edita la tarifa de alojamiento 4; Fecha: 13-08-2024; Hora: 18:11:26
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:11:26
1 - Joser; Archivo: tarifaAloja.php; Acción: Se edita la tarifa de alojamiento 3; Fecha: 13-08-2024; Hora: 18:11:40
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:11:40
1 - Joser; Archivo: tarifaAloja.php; Acción: Se edita la tarifa de alojamiento 2; Fecha: 13-08-2024; Hora: 18:11:52
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:11:52
1 - Joser; Archivo: tarifaAloja.php; Acción: Se edita la tarifa de alojamiento 1; Fecha: 13-08-2024; Hora: 18:12:01
1 - Joser; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 13-08-2024; Hora: 18:12:01
